DL,ATL,ICT,565
DL,ATL,ILM,578
DL,ATL,IND,324
DL,ATL,JAN,270
DL,ATL,JAX,276
DL,ATL,JFK,962
DL,ATL,LAN,345
DL,ATL,LAS,428
DL,ATL,LAX,270
DL,ATL,LEX,818
DL,ATL,LFT,217
DL,ATL,LGA,332
DL,ATL,LIT,158
DL,ATL,MBS,826
DL,ATL,MCI,749
DL,ATL,MCO,113
DL,ATL,MDT,322
DL,ATL,MDW,998
DL,ATL,MEM,783
DL,ATL,MGM,469
DL,ATL,MHT,397
DL,ATL,MIA,499
DL,ATL,MKE,384
DL,ATL,MLB,337
DL,ATL,MLI,821
DL,ATL,MLU,527
DL,ATL,MOB,644
DL,ATL,MSN,625
DL,ATL,MSP,271
DL,ATL,MSY,112
DL,ATL,MYR,974
DL,ATL,OAJ,216
DL,ATL,OKC,510
DL,ATL,OMA,730
DL,ATL,ORD,459
DL,ATL,ORF,565
DL,ATL,PBI,389
DL,ATL,PDX,756
DL,ATL,PHF,281
DL,ATL,PHL,503
DL,ATL,PHX,448
DL,ATL,PIA,607
DL,ATL,PIT,348
DL,ATL,PNS,142
DL,ATL,PVD,802
DL,ATL,PWM,791
DL,ATL,RDU,321
DL,ATL,RIC,147
DL,ATL,ROA,263
DL,ATL,ROC,738
DL,ATL,RSW,564
DL,ATL,SAN,267
DL,ATL,SAT,374
DL,ATL,SAV,874
DL,ATL,SBN,509
DL,ATL,SDF,582
DL,ATL,SEA,969
DL,ATL,SFO,437
DL,ATL,SGF,584
DL,ATL,SHV,243
DL,ATL,SJC,542
DL,ATL,SLC,824
DL,ATL,SMF,619
DL,ATL,SNA,103
DL,ATL,SRQ,175
DL,ATL,STL,992
DL,ATL,SYR,694
DL,ATL,TLH,467
DL,ATL,TPA,599
DL,ATL,TRI,315
DL,ATL,TUL,818
DL,ATL,TUS,313
DL,ATL,TYS,215
DL,ATL,VPS,284
DL,ATL,XNA,810
DL,ATW,ATL,889
DL,ATW,DTW,115
DL,ATW,MSP,450
DL,AUS,ATL,938
DL,AUS,DTW,426
DL,AUS,JFK,315
DL,AUS,MCO,419
DL,AUS,MEM,632
DL,AUS,MSP,551
DL,AUS,SLC,853
DL,AVL,ATL,557
DL,AVL,DTW,290
DL,AVP,ATL,667
DL,AVP,DTW,323
DL,AZO,ATL,979
DL,AZO,DTW,952
DL,AZO,MSP,774
DL,BDL,ATL,234
DL,BDL,CVG,722
DL,BDL,DTW,234
DL,BDL,MCO,406
DL,BDL,MSP,380
DL,BDL,RDU,395
DL,BGM,DTW,800
DL,BGR,DTW,389
DL,BGR,LGA,592
DL,BHM,ATL,221
DL,BHM,DTW,749
DL,BHM,LGA,529
DL,BHM,MCO,199
DL,BHM,MSP,701
DL,BIL,MSP,265
DL,BIL,SLC,910
DL,BIS,MSP,739
DL,BJI,MSP,579
DL,BMI,ATL,894
DL,BMI,DTW,775
DL,BMI,MSP,876
DL,BNA,ATL,616
DL,BNA,CVG,433
DL,BNA,DTW,965
DL,BNA,JFK,307
DL,BNA,LAX,987
DL,BNA,LGA,110
DL,BNA,MCO,813
DL,BNA,MSP,802
DL,BNA,SLC,990
DL,BOI,MSP,429
DL,BOI,SLC,813
DL,BOS,ATL,306
DL,BOS,CHS,866
DL,BOS,CMH,322
DL,BOS,CVG,703
DL,BOS,DTW,477
DL,BOS,IND,275
DL,BOS,JAX,725
DL,BOS,JFK,243
DL,BOS,LAS,357
DL,BOS,LAX,425
DL,BOS,LGA,553
DL,BOS,MCO,380
DL,BOS,MSP,139
DL,BOS,MYR,992
DL,BOS,RDU,510
DL,BOS,RIC,225
DL,BOS,SLC,746
DL,BRD,INL,889
DL,BRD,MSP,286
DL,BTM,SLC,496
DL,BTR,ATL,636
DL,BTV,ATL,721
DL,BTV,DTW,409
DL,BTV,LGA,499
DL,BUF,ATL,518
DL,BUF,DTW,618
DL,BUF,JFK,803
DL,BUF,LGA,648
DL,BUF,MSP,845
DL,BUR,SLC,377
DL,BWI,ATL,827
DL,BWI,CVG,901
DL,BWI,DTW,709
DL,BWI,JFK,409
DL,BWI,MSP,641
DL,BWI,RDU,780
DL,BWI,SLC,610
DL,BZN,MSP,430
DL,BZN,SLC,934
DL,CAE,ATL,367
DL,CAE,DTW,131
DL,CAE,LGA,976
DL,CAK,ATL,382
DL,CAK,DTW,501
DL,CDC,SLC,932
DL,CHA,ATL,938
DL,CHA,DTW,345
DL,CHO,ATL,688
DL,CHO,LGA,197
DL,CHS,ATL,785
DL,CHS,BOS,452
DL,CHS,DTW,634
DL,CHS,JFK,963
DL,CHS,LGA,508
DL,CID,ATL,319
DL,CID,DTW,911
DL,CID,MSP,670
DL,CLE,ATL,399
DL,CLE,DTW,568
DL,CLE,JFK,401
DL,CLE,LGA,461
DL,CLE,MSP,499
DL,CLT,ATL,523
DL,CLT,CVG,116
DL,CLT,DTW,704
DL,CLT,JFK,238
DL,CLT,LGA,662
DL,CLT,MSP,394
DL,CLT,SLC,422
DL,CMH,ATL,107
DL,CMH,BOS,414
DL,CMH,DTW,161
DL,CMH,JFK,224
DL,CMH,LAX,506
DL,CMH,LGA,391
DL,CMH,MCO,912
DL,CMH,MSP,546
DL,CMH,RDU,240
DL,CMH,RSW,230
DL,CMH,TPA,500
DL,CNY,SLC,553
DL,COD,SLC,602
DL,COS,ATL,930
DL,COS,SLC,966
DL,CPR,SLC,138
DL,CRW,ATL,117
DL,CRW,DTW,205
DL,CSG,ATL,789
DL,CVG,ATL,320
DL,CVG,BDL,511
DL,CVG,BNA,645
DL,CVG,BOS,196
DL,CVG,BWI,719
DL,CVG,CLT,413
DL,CVG,DCA,667
DL,CVG,DEN,260
DL,CVG,DFW,409
DL,CVG,DTW,803
DL,CVG,EWR,928
DL,CVG,FLL,605
DL,CVG,GRR,959
DL,CVG,IAH,957
DL,CVG,JAX,176
DL,CVG,JFK,277
DL,CVG,LAS,792
DL,CVG,LAX,755
DL,CVG,LGA,225
DL,CVG,MCI,168
DL,CVG,MCO,276
DL,CVG,MEM,829
DL,CVG,MKE,795
DL,CVG,MSN,418
DL,CVG,MSP,949
DL,CVG,MSY,540
DL,CVG,ORD,418
DL,CVG,PHL,518
DL,CVG,PIT,792
DL,CVG,RDU,208
DL,CVG,RIC,464
DL,CVG,RSW,548
DL,CVG,SFO,292
DL,CVG,SLC,326
DL,CVG,STL,234
DL,CVG,TPA,316
DL,CVG,XNA,371
DL,CWA,DTW,124
DL,CWA,MSP,233
DL,DAB,ATL,304
DL,DAL,ATL,732
DL,DAY,ATL,405
DL,DAY,DTW,147
DL,DAY,LGA,888
DL,DAY,MSP,242
DL,DCA,ATL,422
DL,DCA,CVG,752
DL,DCA,DTW,952
DL,DCA,JFK,529
DL,DCA,LAX,587
DL,DCA,LEX,699
DL,DCA,LGA,805
DL,DCA,MEM,775
DL,DCA,MSN,523
DL,DCA,MSP,187
DL,DCA,OMA,104
DL,DCA,SLC,231
DL,DEN,ATL,600
DL,DEN,CVG,491
DL,DEN,DTW,780
DL,DEN,JFK,671
DL,DEN,LGA,583
DL,DEN,MEM,185
DL,DEN,MSP,437
DL,DEN,SLC,847
DL,DFW,ATL,662
DL,DFW,CVG,571
DL,DFW,DTW,730
DL,DFW,JFK,951
DL,DFW,LGA,773
DL,DFW,MEM,269
DL,DFW,MSP,279
DL,DFW,SLC,545
DL,DHN,ATL,729
DL,DIK,MSP,401
DL,DLH,MSP,529
DL,DSM,ATL,300
DL,DSM,DTW,915
DL,DSM,LGA,529
DL,DSM,MSP,122
DL,DTW,ABE,721
DL,DTW,ALB,471
DL,DTW,ATL,873
DL,DTW,ATW,367
DL,DTW,AUS,340
DL,DTW,AVL,265
DL,DTW,AVP,669
DL,DTW,AZO,393
DL,DTW,BDL,842
DL,DTW,BGM,975
DL,DTW,BGR,348
DL,DTW,BHM,803
DL,DTW,BMI,871
DL,DTW,BNA,825
DL,DTW,BOS,302
DL,DTW,BTV,356
DL,DTW,BUF,165
DL,DTW,BWI,628
DL,DTW,CAE,870
DL,DTW,CAK,726
DL,DTW,CHA,762
DL,DTW,CHS,188
DL,DTW,CID,749
DL,DTW,CLE,215
DL,DTW,CLT,838
DL,DTW,CMH,136
DL,DTW,CRW,141
DL,DTW,CVG,383
DL,DTW,CWA,264
DL,DTW,DAY,697
DL,DTW,DCA,372
DL,DTW,DEN,156
DL,DTW,DFW,302
DL,DTW,DSM,323
DL,DTW,ELM,405
DL,DTW,ERI,111
DL,DTW,ESC,669
DL,DTW,EVV,872
DL,DTW,EWR,338
DL,DTW,FLL,195
DL,DTW,FWA,776
DL,DTW,GRB,718
DL,DTW,GRR,128
DL,DTW,GSO,221
DL,DTW,GSP,401
DL,DTW,HPN,575
DL,DTW,HSV,718
DL,DTW,IAD,135
DL,DTW,IAH,121
DL,DTW,IND,875
DL,DTW,ITH,975
DL,DTW,JAX,326
DL,DTW,JFK,211
DL,DTW,LAN,651
DL,DTW,LAS,145
DL,DTW,LAX,461
DL,DTW,LEX,582
DL,DTW,LGA,861
DL,DTW,LIT,993
DL,DTW,MBS,490
DL,DTW,MCI,733
DL,DTW,MCO,784
DL,DTW,MDT,726
DL,DTW,MDW,672
DL,DTW,MEM,306
DL,DTW,MHT,856
DL,DTW,MIA,177
DL,DTW,MKE,502
DL,DTW,MLI,745
DL,DTW,MQT,161
DL,DTW,MSN,927
DL,DTW,MSP,921
DL,DTW,MSY,518
DL,DTW,MYR,833
DL,DTW,OKC,246
DL,DTW,OMA,222
DL,DTW,ORD,771
DL,DTW,ORF,687
DL,DTW,PBI,645
DL,DTW,PDX,401
DL,DTW,PHL,234
DL,DTW,PHX,549
DL,DTW,PIA,142
DL,DTW,PIT,776
DL,DTW,PLN,178
DL,DTW,PVD,240
DL,DTW,PWM,588
DL,DTW,RDU,901
DL,DTW,RIC,863
DL,DTW,ROA,119
DL,DTW,ROC,977
DL,DTW,RSW,666
DL,DTW,SAN,334
DL,DTW,SAT,246
DL,DTW,SAV,951
DL,DTW,SBN,580
DL,DTW,SCE,314
DL,DTW,SDF,822
DL,DTW,SEA,220
DL,DTW,SFO,344
DL,DTW,SLC,284
DL,DTW,STL,996
DL,DTW,SWF,569
DL,DTW,SYR,314
DL,DTW,TPA,338
DL,DTW,TUL,225
DL,DTW,TVC,921
DL,DTW,TYS,636
DL,DTW,XNA,442
DL,ECP,ATL,124
DL,ELM,DTW,627
DL,ELP,ATL,699
DL,ERI,DTW,746
DL,ESC,DTW,291
DL,EUG,SLC,731
DL,EVV,ATL,270
DL,EVV,DTW,602
DL,EWN,ATL,663
DL,EWR,ATL,164
DL,EWR,CVG,561
DL,EWR,DTW,694
DL,EWR,MSP,108
DL,EWR,SLC,345
DL,EYW,ATL,190
DL,EYW,LGA,631
DL,FAR,ATL,352
DL,FAR,MSP,741
DL,FAR,SLC,136
DL,FAT,SLC,305
DL,FCA,MSP,637
DL,FCA,SLC,694
DL,FLL,ATL,578
DL,FLL,CVG,615
DL,FLL,DTW,981
DL,FLL,JFK,431
DL,FLL,LGA,606
DL,FLL,MSP,452
DL,FLL,RDU,220
DL,FNT,ATL,396
DL,FNT,MSP,797
DL,FSD,ATL,550
DL,FSD,MSP,463
DL,FSM,ATL,479
DL,FWA,ATL,423
DL,FWA,DTW,991
DL,FWA,MSP,305
DL,GCC,SLC,501
DL,GEG,LAX,387
DL,GEG,MSP,604
DL,GEG,SLC,694
DL,GFK,MSP,863
DL,GJT,SLC,838
DL,GNV,ATL,779
DL,GPT,ATL,365
DL,GRB,ATL,965
DL,GRB,DTW,427
DL,GRB,MSP,229
DL,GRK,ATL,762
DL,GRR,ATL,371
DL,GRR,CVG,662
DL,GRR,DTW,351
DL,GRR,LGA,111
DL,GRR,MCO,380
DL,GRR,MSP,314
DL,GSO,ATL,209
DL,GSO,DTW,392
DL,GSO,LGA,372
DL,GSP,ATL,119
DL,GSP,DTW,209
DL,GSP,LGA,195
DL,GTF,MSP,688
DL,GTF,SLC,333
DL,GTR,ATL,778
DL,HIB,MSP,770
DL,HLN,MSP,633
DL,HLN,SLC,923
DL,HNL,ATL,608
DL,HNL,LAX,369
DL,HNL,SEA,874
DL,HNL,SFO,422
DL,HNL,SLC,203
DL,HOU,ATL,753
DL,HPN,ATL,123
DL,HPN,DTW,748
DL,HPN,MCO,754
DL,HSV,ATL,837
DL,HSV,DTW,369
DL,IAD,ATL,306
DL,IAD,DTW,143
DL,IAD,JFK,977
DL,IAD,MSP,798
DL,IAH,ATL,808
DL,IAH,CVG,482
DL,IAH,DTW,170
DL,IAH,LGA,150
DL,IAH,MEM,332
DL,IAH,MSP,780
DL,IAH,SEA,380
DL,IAH,SLC,307
DL,ICT,ATL,634
DL,ICT,MSP,564
DL,IDA,SLC,389
DL,ILM,ATL,287
DL,ILM,LGA,957
DL,IMT,MSP,297
DL,IND,ATL,787
DL,IND,BOS,668
DL,IND,DTW,270
DL,IND,JFK,968
DL,IND,LAX,495
DL,IND,LGA,221
DL,IND,MCO,898
DL,IND,MEM,948
DL,IND,MSP,763
DL,IND,RDU,497
DL,IND,RSW,954
DL,IND,SLC,889
DL,IND,TPA,147
DL,INL,BRD,684
DL,INL,MSP,678
DL,ISN,MSP,839
DL,ITH,DTW,122
DL,JAC,SLC,796
DL,JAN,ATL,989
DL,JAX,ATL,208
DL,JAX,BOS,757
DL,JAX,CVG,389
DL,JAX,DTW,174
DL,JAX,JFK,592
DL,JAX,LGA,418
DL,JAX,MSP,508
DL,JFK,ATL,636
DL,JFK,AUS,395
DL,JFK,BNA,619
DL,JFK,BOS,180
DL,JFK,BUF,782
DL,JFK,BWI,560
DL,JFK,CHS,421
DL,JFK,CLE,892
DL,JFK,CLT,215
DL,JFK,CMH,887
DL,JFK,CVG,553
DL,JFK,DCA,857
DL,JFK,DEN,211
DL,JFK,DFW,262
DL,JFK,DTW,324
DL,JFK,FLL,950
DL,JFK,IAD,298
DL,JFK,IND,308
DL,JFK,JAX,877
DL,JFK,LAS,746
DL,JFK,LAX,810
DL,JFK,MCO,157
DL,JFK,MIA,120
DL,JFK,MSP,835
DL,JFK,MSY,851
DL,JFK,ORD,261
DL,JFK,ORF,208
DL,JFK,PDX,703
DL,JFK,PHL,481
DL,JFK,PHX,951
DL,JFK,PIT,431
DL,JFK,RDU,596
DL,JFK,RIC,429
DL,JFK,ROC,792
DL,JFK,SAN,262
DL,JFK,SAT,531
DL,JFK,SAV,242
DL,JFK,SDF,177
DL,JFK,SEA,265
DL,JFK,SFO,807
DL,JFK,SLC,876
DL,JFK,STL,885
DL,JFK,SYR,463
DL,JFK,TPA,498
DL,KOA,LAX,792
DL,LAN,ATL,254
DL,LAN,DTW,582
DL,LAN,MSP,991
DL,LAS,ATL,244
DL,LAS,BOS,675
DL,LAS,CVG,524
DL,LAS,DTW,400
DL,LAS,JFK,692
DL,LAS,LAX,380
DL,LAS,MCO,859
DL,LAS,MEM,132
DL,LAS,MSP,145
DL,LAS,RDU,116
DL,LAS,SEA,158
DL,LAS,SLC,371
DL,LAX,ATL,971
DL,LAX,BNA,947
DL,LAX,BOS,962
DL,LAX,CMH,384
DL,LAX,CVG,636
DL,LAX,DCA,672
DL,LAX,DTW,967
DL,LAX,GEG,307
DL,LAX,HNL,987
DL,LAX,IND,807
DL,LAX,JFK,448
DL,LAX,KOA,220
DL,LAX,LAS,740
DL,LAX,LIH,102
DL,LAX,MCI,532
DL,LAX,MCO,815
DL,LAX,MEM,793
DL,LAX,MIA,710
DL,LAX,MSP,776
DL,LAX,MSY,195
DL,LAX,OAK,174
DL,LAX,OGG,446
DL,LAX,PDX,693
DL,LAX,PHX,812
DL,LAX,RDU,424
DL,LAX,SAN,377
DL,LAX,SEA,927
DL,LAX,SFO,139
DL,LAX,SJC,210
DL,LAX,SLC,151
DL,LAX,SMF,538
DL,LAX,TPA,777
DL,LEX,ATL,245
DL,LEX,DCA,486
DL,LEX,DTW,574
DL,LEX,LGA,245
DL,LEX,MSP,698
DL,LFT,ATL,353
DL,LGA,ATL,315
DL,LGA,BGR,610
DL,LGA,BHM,345
DL,LGA,BNA,103
DL,LGA,BOS,577
DL,LGA,BTV,374
DL,LGA,BUF,454
DL,LGA,CAE,407
DL,LGA,CHO,410
DL,LGA,CHS,327
DL,LGA,CLE,796
DL,LGA,CLT,477
DL,LGA,CMH,370
DL,LGA,CVG,305
DL,LGA,DAY,766
DL,LGA,DCA,831
DL,LGA,DEN,291
DL,LGA,DFW,966
DL,LGA,DSM,839
DL,LGA,DTW,656
DL,LGA,EYW,601
DL,LGA,FLL,559
DL,LGA,GRR,198
DL,LGA,GSO,261
DL,LGA,GSP,235
DL,LGA,IAH,946
DL,LGA,ILM,877
DL,LGA,IND,555
DL,LGA,JAX,726
DL,LGA,LEX,103
DL,LGA,MCI,455
DL,LGA,MCO,670
DL,LGA,MEM,201
DL,LGA,MHT,400
DL,LGA,MIA,678
DL,LGA,MKE,241
DL,LGA,MSN,618
DL,LGA,MSP,954
DL,LGA,MSY,309
DL,LGA,MYR,508
DL,LGA,OMA,648
DL,LGA,ORD,774
DL,LGA,ORF,958
DL,LGA,PBI,122
DL,LGA,PIT,224
DL,LGA,PWM,775
DL,LGA,RDU,539
DL,LGA,RIC,258
DL,LGA,ROC,852
DL,LGA,RSW,440
DL,LGA,SAV,203
DL,LGA,SDF,143
DL,LGA,SRQ,941
DL,LGA,STL,414
DL,LGA,SYR,931
DL,LGA,TPA,203
DL,LGA,TYS,547
DL,LGB,SLC,644
DL,LIH,LAX,827
DL,LIT,ATL,900
DL,LIT,DTW,335
DL,LNK,MSP,830
DL,LSE,MSP,408
DL,LWS,SLC,977
DL,MBS,ATL,788
DL,MBS,DTW,761
DL,MBS,MSP,503
DL,MCI,ATL,540
DL,MCI,CVG,902
DL,MCI,DTW,713
DL,MCI,LAX,683
DL,MCI,LGA,618
DL,MCI,MCO,728
DL,MCI,MEM,307
DL,MCI,MSP,401
DL,MCI,SLC,828
DL,MCO,ATL,627
DL,MCO,AUS,350
DL,MCO,BDL,885
DL,MCO,BHM,894
DL,MCO,BNA,114
DL,MCO,BOS,639
DL,MCO,CMH,974
DL,MCO,CVG,867
DL,MCO,DTW,774
DL,MCO,GRR,798
DL,MCO,HPN,562
DL,MCO,IND,252
DL,MCO,JFK,566
DL,MCO,LAS,637
DL,MCO,LAX,775
DL,MCO,LGA,169
DL,MCO,MCI,976
DL,MCO,MEM,527
DL,MCO,MKE,609
DL,MCO,MSP,658
DL,MCO,OMA,814
DL,MCO,ORF,860
DL,MCO,PIT,480
DL,MCO,RDU,739
DL,MCO,RIC,876
DL,MCO,SAT,907
DL,MCO,SDF,283
DL,MCO,SLC,600
DL,MDT,ATL,908
DL,MDT,DTW,518
DL,MDW,ATL,591
DL,MDW,DTW,366
DL,MDW,MSP,129
DL,MEM,ATL,861
DL,MEM,AUS,840
DL,MEM,CVG,693
DL,MEM,DCA,971
DL,MEM,DEN,860
DL,MEM,DFW,326
DL,MEM,DTW,180
DL,MEM,IAH,388
DL,MEM,IND,928
DL,MEM,LAS,471
DL,MEM,LAX,890
DL,MEM,LGA,120
DL,MEM,MCI,164
DL,MEM,MCO,808
DL,MEM,MSP,264
DL,MEM,MSY,303
DL,MEM,ORD,985
DL,MEM,PIT,273
DL,MEM,RDU,796
DL,MEM,SAT,202
DL,MEM,SLC,467
DL,MFR,SLC,804
DL,MGM,ATL,639
DL,MHT,ATL,138
DL,MHT,DTW,305
DL,MHT,LGA,625
DL,MIA,ATL,833
DL,MIA,DTW,113
DL,MIA,JFK,643
DL,MIA,LAX,103
DL,MIA,LGA,930
DL,MIA,MSP,685
DL,MKE,ATL,794
DL,MKE,CVG,973
DL,MKE,DTW,824
DL,MKE,LGA,916
DL,MKE,MCO,945
DL,MKE,MSP,305
DL,MLB,ATL,473
DL,MLI,ATL,359
DL,MLI,DTW,357
DL,MLI,MSP,409
DL,MLU,ATL,279
DL,MOB,ATL,510
DL,MOT,MSP,284
DL,MQT,DTW,228
DL,MSN,ATL,295
DL,MSN,CVG,242
DL,MSN,DCA,405
DL,MSN,DTW,481
DL,MSN,LGA,558
DL,MSN,MSP,107
DL,MSN,SLC,687
DL,MSO,MSP,605
DL,MSO,SLC,389
DL,MSP,ABQ,294
DL,MSP,ALB,296
DL,MSP,ANC,526
DL,MSP,ATL,930
DL,MSP,ATW,312
DL,MSP,AUS,735
DL,MSP,AZO,878
DL,MSP,BDL,644
DL,MSP,BHM,119
DL,MSP,BIL,135
DL,MSP,BIS,275
DL,MSP,BJI,336
DL,MSP,BMI,349
DL,MSP,BNA,487
DL,MSP,BOI,969
DL,MSP,BOS,918
DL,MSP,BRD,516
DL,MSP,BUF,472
DL,MSP,BWI,705
DL,MSP,BZN,178
DL,MSP,CID,806
DL,MSP,CLE,324
DL,MSP,CLT,702
DL,MSP,CMH,198
DL,MSP,CVG,277
DL,MSP,CWA,537
DL,MSP,DAY,446
DL,MSP,DCA,120
DL,MSP,DEN,817
DL,MSP,DFW,632
DL,MSP,DIK,151
DL,MSP,DLH,449
DL,MSP,DSM,796
DL,MSP,DTW,723
DL,MSP,EWR,708
DL,MSP,FAR,625
DL,MSP,FCA,740
DL,MSP,FLL,784
DL,MSP,FNT,290
DL,MSP,FSD,944
DL,MSP,FWA,932
DL,MSP,GEG,776
DL,MSP,GFK,691
DL,MSP,GRB,233
DL,MSP,GRR,150
DL,MSP,GTF,214
DL,MSP,HIB,743
DL,MSP,HLN,598
DL,MSP,IAD,704
DL,MSP,IAH,171
DL,MSP,ICT,870
DL,MSP,IMT,764
DL,MSP,IND,166
DL,MSP,INL,651
DL,MSP,ISN,300
DL,MSP,JAX,458
DL,MSP,JFK,738
DL,MSP,LAN,998
DL,MSP,LAS,509
DL,MSP,LAX,716
DL,MSP,LEX,300
DL,MSP,LGA,834
DL,MSP,LNK,108
DL,MSP,LSE,769
DL,MSP,MBS,482
DL,MSP,MCI,527
DL,MSP,MCO,724
DL,MSP,MDW,306
DL,MSP,MEM,154
DL,MSP,MIA,1000
DL,MSP,MKE,314
DL,MSP,MLI,245
DL,MSP,MOT,927
DL,MSP,MSN,189
DL,MSP,MSO,721
DL,MSP,MSY,953
DL,MSP,OKC,244
DL,MSP,OMA,428
DL,MSP,ORD,480
DL,MSP,ORF,113
DL,MSP,PDX,873
DL,MSP,PHL,453
DL,MSP,PHX,901
DL,MSP,PIA,478
DL,MSP,PIT,203
DL,MSP,PSC,452
DL,MSP,PSP,972
DL,MSP,RAP,900
DL,MSP,RDU,703
DL,MSP,RIC,776
DL,MSP,ROC,937
DL,MSP,RST,617
DL,MSP,RSW,200
DL,MSP,SAN,400
DL,MSP,SAT,935
DL,MSP,SBN,436
DL,MSP,SDF,439
DL,MSP,SEA,192
DL,MSP,SFO,196
DL,MSP,SJC,152
DL,MSP,SLC,654
DL,MSP,SMF,454
DL,MSP,SNA,360
DL,MSP,STL,223
DL,MSP,SYR,834
DL,MSP,TPA,388
DL,MSP,TUL,844
DL,MSP,TUS,253
DL,MSP,TVC,496
DL,MSP,TYS,568
DL,MSP,XNA,303
DL,MSY,ATL,995
DL,MSY,CVG,259
DL,MSY,DTW,394
DL,MSY,JFK,456
DL,MSY,LAX,860
DL,MSY,LGA,746
DL,MSY,MEM,198
DL,MSY,MSP,633
DL,MSY,SLC,611
DL,MYR,ATL,957
DL,MYR,BOS,724
DL,MYR,DTW,156
DL,MYR,LGA,401
DL,OAJ,ATL,582
DL,OAK,LAX,699
DL,OAK,SLC,556
DL,OGG,LAX,906
DL,OGG,SMF,626
DL,OKC,ATL,761
DL,OKC,DTW,471
DL,OKC,MSP,915
DL,OKC,SLC,854
DL,OMA,ATL,509
DL,OMA,DCA,637
DL,OMA,DTW,705
DL,OMA,LGA,855
DL,OMA,MCO,457
DL,OMA,MSP,484
DL,OMA,SLC,541
DL,ONT,SLC,764
DL,ORD,ATL,410
DL,ORD,CVG,110
DL,ORD,DTW,139
DL,ORD,JFK,547
DL,ORD,LGA,224
DL,ORD,MEM,103
DL,ORD,MSP,106
DL,ORD,SLC,256
DL,ORF,ATL,512
DL,ORF,DTW,884
DL,ORF,JFK,861
DL,ORF,LGA,339
DL,ORF,MCO,747
DL,ORF,MSP,355
DL,PBI,ATL,177
DL,PBI,DTW,537
DL,PBI,LGA,178
DL,PDX,ATL,539
DL,PDX,DTW,711
DL,PDX,JFK,888
DL,PDX,LAX,221
DL,PDX,MSP,613
DL,PDX,SLC,139
DL,PHF,ATL,747
DL,PHL,ATL,539
DL,PHL,CVG,224
DL,PHL,DTW,126
DL,PHL,JFK,100
DL,PHL,MSP,307
DL,PHL,RDU,595
DL,PHL,SLC,571
DL,PHX,ATL,132
DL,PHX,DTW,977
DL,PHX,JFK,566
DL,PHX,LAX,485
DL,PHX,MSP,731
DL,PHX,SLC,123
DL,PIA,ATL,948
DL,PIA,DTW,932
DL,PIA,MSP,976
DL,PIT,ATL,368
DL,PIT,CVG,888
DL,PIT,DTW,359
DL,PIT,JFK,319
DL,PIT,LGA,984
DL,PIT,MCO,387
DL,PIT,MEM,306
DL,PIT,MSP,247
DL,PLN,DTW,743
DL,PNS,ATL,904
DL,PSC,MSP,673
DL,PSC,SLC,873
DL,PSP,MSP,469
DL,PSP,SFO,704
DL,PSP,SLC,788
DL,PVD,ATL,976
DL,PVD,DTW,157
DL,RAP,MSP,687
DL,RAP,SLC,509
DL,RDM,SLC,803
DL,RDU,ATL,445
DL,RDU,BDL,655
DL,RDU,BOS,101
DL,RDU,BWI,674
DL,RDU,CMH,710
DL,RDU,CVG,691
DL,RDU,DTW,983
DL,RDU,FLL,879
DL,RDU,IND,158
DL,RDU,JFK,199
DL,RDU,LAS,824
DL,RDU,LAX,341
DL,RDU,LGA,521
DL,RDU,MCO,736
DL,RDU,MEM,420
DL,RDU,MSP,378
DL,RDU,PHL,147
DL,RDU,SLC,879
DL,RDU,TPA,418
DL,RIC,ATL,771
DL,RIC,BOS,974
DL,RIC,CVG,406
DL,RIC,DTW,513
DL,RIC,JFK,756
DL,RIC,LGA,566
DL,RIC,MCO,919
DL,RIC,MSP,948
DL,RNO,SLC,924
DL,ROA,ATL,381
DL,ROA,DTW,589
DL,ROC,ATL,920
DL,ROC,DTW,440
DL,ROC,JFK,186
DL,ROC,LGA,998
DL,ROC,MSP,199
DL,RST,MSP,110
DL,RSW,ATL,310
DL,RSW,CMH,467
DL,RSW,CVG,509
DL,RSW,DTW,847
DL,RSW,IND,321
DL,RSW,LGA,206
DL,RSW,MSP,735
DL,SAN,ATL,862
DL,SAN,DTW,120
DL,SAN,JFK,597
DL,SAN,LAX,925
DL,SAN,MSP,615
DL,SAN,SEA,967
DL,SAN,SLC,590
DL,SAT,ATL,591
DL,SAT,DTW,566
DL,SAT,JFK,188
DL,SAT,MCO,947
DL,SAT,MEM,824
DL,SAT,MSP,643
DL,SAT,SLC,150
DL,SAV,ATL,984
DL,SAV,DTW,242
DL,SAV,JFK,870
DL,SAV,LGA,140
DL,SBN,ATL,207
DL,SBN,DTW,854
DL,SBN,MSP,939
DL,SCE,DTW,914
DL,SDF,ATL,451
DL,SDF,DTW,712
DL,SDF,JFK,301
DL,SDF,LGA,937
DL,SDF,MCO,407
DL,SDF,MSP,452
DL,SEA,ANC,161
DL,SEA,ATL,588
DL,SEA,DTW,445
DL,SEA,HNL,691
DL,SEA,IAH,932
DL,SEA,JFK,806
DL,SEA,LAS,606
DL,SEA,LAX,148
DL,SEA,MSP,115
DL,SEA,SAN,728
DL,SEA,SFO,826
DL,SEA,SLC,716
DL,SFO,ATL,775
DL,SFO,CVG,154
DL,SFO,DTW,416
DL,SFO,HNL,936
DL,SFO,JFK,220
DL,SFO,LAX,563
DL,SFO,MSP,419
DL,SFO,PSP,811
DL,SFO,SEA,494
DL,SFO,SLC,519
